Unnamed: 0,slot_start_time,demand
1871,2022-03-19 23:00:00,110
1872,2022-03-20 00:00:00,100
1873,2022-03-20 01:00:00,102
1874,2022-03-20 02:00:00,102
1875,2022-03-20 03:00:00,100
1876,2022-03-20 04:00:00,101
1877,2022-03-20 05:00:00,100
1878,2022-03-20 06:00:00,102
1879,2022-03-20 07:00:00,104
1880,2022-03-20 08:00:00,108
1881,2022-03-20 09:00:00,121
1882,2022-03-20 10:00:00,110
1883,2022-03-20 11:00:00,116
1884,2022-03-20 12:00:00,117
1885,2022-03-20 13:00:00,117
1886,2022-03-20 14:00:00,111
1887,2022-03-20 15:00:00,118
1888,2022-03-20 16:00:00,114
1889,2022-03-20 17:00:00,116
1890,2022-03-20 18:00:00,115
1891,2022-03-20 19:00:00,112
1892,2022-03-20 20:00:00,104
1893,2022-03-20 21:00:00,108
1894,2022-03-20 22:00:00,107
1895,2022-03-20 23:00:00,103
1896,2022-03-21 00:00:00,102
1897,2022-03-21 01:00:00,102
1898,2022-03-21 02:00:00,100
1899,2022-03-21 03:00:00,101
1900,2022-03-21 04:00:00,100
1901,2022-03-21 05:00:00,102
1902,2022-03-21 06:00:00,103
1903,2022-03-21 07:00:00,111
1904,2022-03-21 08:00:00,122
1905,2022-03-21 09:00:00,119
1906,2022-03-21 10:00:00,115
1907,2022-03-21 11:00:00,114
1908,2022-03-21 12:00:00,127
1909,2022-03-21 13:00:00,126
1910,2022-03-21 14:00:00,123
1911,2022-03-21 15:00:00,122
1912,2022-03-21 16:00:00,127
1913,2022-03-21 17:00:00,121
1914,2022-03-21 18:00:00,117
1915,2022-03-21 19:00:00,118
1916,2022-03-21 20:00:00,117
1917,2022-03-21 21:00:00,111
1918,2022-03-21 22:00:00,104
1919,2022-03-21 23:00:00,109
1920,2022-03-22 00:00:00,104
1921,2022-03-22 01:00:00,101
1922,2022-03-22 02:00:00,101
1923,2022-03-22 03:00:00,100
1924,2022-03-22 04:00:00,101
1925,2022-03-22 05:00:00,100
1926,2022-03-22 06:00:00,102
1927,2022-03-22 07:00:00,106
1928,2022-03-22 08:00:00,111
1929,2022-03-22 09:00:00,118
1930,2022-03-22 10:00:00,117
1931,2022-03-22 11:00:00,114
1932,2022-03-22 12:00:00,116
1933,2022-03-22 13:00:00,125
1934,2022-03-22 14:00:00,111
1935,2022-03-22 15:00:00,112
1936,2022-03-22 16:00:00,113
1937,2022-03-22 17:00:00,120
1938,2022-03-22 18:00:00,117
1939,2022-03-22 19:00:00,111
1940,2022-03-22 20:00:00,116
1941,2022-03-22 21:00:00,110
1942,2022-03-22 22:00:00,106
1943,2022-03-22 23:00:00,104
1944,2022-03-23 00:00:00,103
1945,2022-03-23 01:00:00,102
1946,2022-03-23 02:00:00,101
1947,2022-03-23 03:00:00,101
1948,2022-03-23 04:00:00,104
1949,2022-03-23 05:00:00,101
1950,2022-03-23 06:00:00,106
1951,2022-03-23 07:00:00,111
1952,2022-03-23 08:00:00,119
1953,2022-03-23 09:00:00,119
1954,2022-03-23 10:00:00,126
1955,2022-03-23 11:00:00,123
1956,2022-03-23 12:00:00,126
1957,2022-03-23 13:00:00,122
1958,2022-03-23 14:00:00,124
1959,2022-03-23 15:00:00,113
1960,2022-03-23 16:00:00,115
1961,2022-03-23 17:00:00,116
1962,2022-03-23 18:00:00,117
1963,2022-03-23 19:00:00,116
1964,2022-03-23 20:00:00,116
1965,2022-03-23 21:00:00,111
1966,2022-03-23 22:00:00,105
1967,2022-03-23 23:00:00,105
1968,2022-03-24 00:00:00,102
1969,2022-03-24 01:00:00,103
1970,2022-03-24 02:00:00,101
1971,2022-03-24 03:00:00,101
1972,2022-03-24 04:00:00,100
1973,2022-03-24 05:00:00,102
1974,2022-03-24 06:00:00,104
1975,2022-03-24 07:00:00,107
1976,2022-03-24 08:00:00,115
1977,2022-03-24 09:00:00,114
1978,2022-03-24 10:00:00,110
1979,2022-03-24 11:00:00,118
1980,2022-03-24 12:00:00,110
1981,2022-03-24 13:00:00,118
1982,2022-03-24 14:00:00,120
1983,2022-03-24 15:00:00,110
1984,2022-03-24 16:00:00,110
1985,2022-03-24 17:00:00,114
1986,2022-03-24 18:00:00,111
1987,2022-03-24 19:00:00,123
1988,2022-03-24 20:00:00,117
1989,2022-03-24 21:00:00,109
1990,2022-03-24 22:00:00,106
1991,2022-03-24 23:00:00,109
1992,2022-03-25 00:00:00,102
1993,2022-03-25 01:00:00,102
1994,2022-03-25 02:00:00,101
1995,2022-03-25 03:00:00,100
1996,2022-03-25 04:00:00,100
1997,2022-03-25 05:00:00,100
1998,2022-03-25 06:00:00,104
1999,2022-03-25 07:00:00,112
2000,2022-03-25 08:00:00,119
2001,2022-03-25 09:00:00,114
2002,2022-03-25 10:00:00,111
2003,2022-03-25 11:00:00,116
2004,2022-03-25 12:00:00,121
2005,2022-03-25 13:00:00,112
2006,2022-03-25 14:00:00,115
2007,2022-03-25 15:00:00,108
2008,2022-03-25 16:00:00,117
2009,2022-03-25 17:00:00,109
2010,2022-03-25 18:00:00,115
2011,2022-03-25 19:00:00,109
2012,2022-03-25 20:00:00,111
2013,2022-03-25 21:00:00,109
2014,2022-03-25 22:00:00,103
2015,2022-03-25 23:00:00,101
2016,2022-03-26 00:00:00,102
2017,2022-03-26 01:00:00,103
2018,2022-03-26 02:00:00,100
2019,2022-03-26 03:00:00,100
2020,2022-03-26 04:00:00,101
2021,2022-03-26 05:00:00,102
2022,2022-03-26 06:00:00,104
2023,2022-03-26 07:00:00,109
2024,2022-03-26 08:00:00,109
2025,2022-03-26 09:00:00,109
2026,2022-03-26 10:00:00,109
2027,2022-03-26 11:00:00,116
2028,2022-03-26 12:00:00,113
2029,2022-03-26 13:00:00,117
2030,2022-03-26 14:00:00,105
2031,2022-03-26 15:00:00,114
2032,2022-03-26 16:00:00,105
2033,2022-03-26 17:00:00,111
2034,2022-03-26 18:00:00,109
2035,2022-03-26 19:00:00,115
2036,2022-03-26 20:00:00,105
2037,2022-03-26 21:00:00,109
2038,2022-03-26 22:00:00,108
2039,2022-03-26 23:00:00,110
2040,2022-03-27 00:00:00,103
2041,2022-03-27 01:00:00,101
2042,2022-03-27 02:00:00,100
2043,2022-03-27 03:00:00,100
2044,2022-03-27 04:00:00,100
2045,2022-03-27 05:00:00,101
2046,2022-03-27 06:00:00,103
2047,2022-03-27 07:00:00,106
2048,2022-03-27 08:00:00,107
2049,2022-03-27 09:00:00,114
2050,2022-03-27 10:00:00,120
2051,2022-03-27 11:00:00,113
2052,2022-03-27 12:00:00,123
2053,2022-03-27 13:00:00,114
2054,2022-03-27 14:00:00,114
2055,2022-03-27 15:00:00,118
2056,2022-03-27 16:00:00,109
2057,2022-03-27 17:00:00,114
2058,2022-03-27 18:00:00,111
2059,2022-03-27 19:00:00,111
2060,2022-03-27 20:00:00,109
2061,2022-03-27 21:00:00,112
2062,2022-03-27 22:00:00,107
2063,2022-03-27 23:00:00,105
2064,2022-03-28 00:00:00,102
2065,2022-03-28 01:00:00,101
2066,2022-03-28 02:00:00,101
2067,2022-03-28 03:00:00,101
2068,2022-03-28 04:00:00,101
2069,2022-03-28 05:00:00,102
2070,2022-03-28 06:00:00,103
2071,2022-03-28 07:00:00,116
2072,2022-03-28 08:00:00,124
2073,2022-03-28 09:00:00,121
2074,2022-03-28 10:00:00,122
2075,2022-03-28 11:00:00,121
2076,2022-03-28 12:00:00,121
2077,2022-03-28 13:00:00,119
2078,2022-03-28 14:00:00,124
2079,2022-03-28 15:00:00,116
2080,2022-03-28 16:00:00,121
2081,2022-03-28 17:00:00,122
2082,2022-03-28 18:00:00,124
2083,2022-03-28 19:00:00,120
2084,2022-03-28 20:00:00,116
2085,2022-03-28 21:00:00,117
2086,2022-03-28 22:00:00,108
2087,2022-03-28 23:00:00,102
2088,2022-03-29 00:00:00,105
2089,2022-03-29 01:00:00,100
2090,2022-03-29 02:00:00,102
2091,2022-03-29 03:00:00,101
2092,2022-03-29 04:00:00,102
2093,2022-03-29 05:00:00,102
2094,2022-03-29 06:00:00,109
2095,2022-03-29 07:00:00,118
2096,2022-03-29 08:00:00,112
2097,2022-03-29 09:00:00,118
2098,2022-03-29 10:00:00,125
2099,2022-03-29 11:00:00,123
2100,2022-03-29 12:00:00,116
2101,2022-03-29 13:00:00,127
2102,2022-03-29 14:00:00,110
2103,2022-03-29 15:00:00,118
2104,2022-03-29 16:00:00,121
2105,2022-03-29 17:00:00,126
2106,2022-03-29 18:00:00,129
2107,2022-03-29 19:00:00,112
2108,2022-03-29 20:00:00,116
2109,2022-03-29 21:00:00,109
2110,2022-03-29 22:00:00,104
2111,2022-03-29 23:00:00,104
2112,2022-03-30 00:00:00,104
2113,2022-03-30 01:00:00,101
2114,2022-03-30 02:00:00,101
2115,2022-03-30 03:00:00,100
2116,2022-03-30 04:00:00,101
2117,2022-03-30 05:00:00,101
2118,2022-03-30 06:00:00,106
2119,2022-03-30 07:00:00,116
2120,2022-03-30 08:00:00,123
2121,2022-03-30 09:00:00,117
2122,2022-03-30 10:00:00,120
2123,2022-03-30 11:00:00,122
2124,2022-03-30 12:00:00,114
2125,2022-03-30 13:00:00,117
2126,2022-03-30 14:00:00,119
2127,2022-03-30 15:00:00,119
2128,2022-03-30 16:00:00,117
2129,2022-03-30 17:00:00,118
2130,2022-03-30 18:00:00,124
2131,2022-03-30 19:00:00,124
2132,2022-03-30 20:00:00,113
2133,2022-03-30 21:00:00,108
2134,2022-03-30 22:00:00,116
2135,2022-03-30 23:00:00,108
2136,2022-03-31 00:00:00,101
2137,2022-03-31 01:00:00,101
2138,2022-03-31 02:00:00,101
2139,2022-03-31 03:00:00,101
2140,2022-03-31 04:00:00,100
2141,2022-03-31 05:00:00,104
2142,2022-03-31 06:00:00,102
2143,2022-03-31 07:00:00,110
2144,2022-03-31 08:00:00,114
2145,2022-03-31 09:00:00,111
2146,2022-03-31 10:00:00,117
2147,2022-03-31 11:00:00,118
2148,2022-03-31 12:00:00,125
2149,2022-03-31 13:00:00,111
2150,2022-03-31 14:00:00,113
2151,2022-03-31 15:00:00,118
2152,2022-03-31 16:00:00,115
2153,2022-03-31 17:00:00,115
2154,2022-03-31 18:00:00,117
2155,2022-03-31 19:00:00,113
2156,2022-03-31 20:00:00,113
2157,2022-03-31 21:00:00,107
2158,2022-03-31 22:00:00,107
2159,2022-03-31 23:00:00,101
2160,2022-04-01 00:00:00,101
2161,2022-04-01 01:00:00,101
2162,2022-04-01 02:00:00,102
2163,2022-04-01 03:00:00,100
2164,2022-04-01 04:00:00,101
2165,2022-04-01 05:00:00,103
2166,2022-04-01 06:00:00,106
2167,2022-04-01 07:00:00,111
2168,2022-04-01 08:00:00,113
2169,2022-04-01 09:00:00,120
2170,2022-04-01 10:00:00,112
2171,2022-04-01 11:00:00,122
2172,2022-04-01 12:00:00,116
2173,2022-04-01 13:00:00,115
2174,2022-04-01 14:00:00,117
2175,2022-04-01 15:00:00,119
2176,2022-04-01 16:00:00,114
2177,2022-04-01 17:00:00,113
2178,2022-04-01 18:00:00,109
2179,2022-04-01 19:00:00,107
2180,2022-04-01 20:00:00,114
2181,2022-04-01 21:00:00,105
2182,2022-04-01 22:00:00,103
2183,2022-04-01 23:00:00,106
2184,2022-04-02 00:00:00,101
2185,2022-04-02 01:00:00,102
2186,2022-04-02 02:00:00,100
2187,2022-04-02 03:00:00,100
2188,2022-04-02 04:00:00,100
2189,2022-04-02 05:00:00,101
2190,2022-04-02 06:00:00,102
2191,2022-04-02 07:00:00,106
2192,2022-04-02 08:00:00,112
2193,2022-04-02 09:00:00,110
2194,2022-04-02 10:00:00,113
2195,2022-04-02 11:00:00,112
2196,2022-04-02 12:00:00,109
2197,2022-04-02 13:00:00,115
2198,2022-04-02 14:00:00,107
2199,2022-04-02 15:00:00,110
2200,2022-04-02 16:00:00,115
2201,2022-04-02 17:00:00,105
2202,2022-04-02 18:00:00,110
2203,2022-04-02 19:00:00,113
2204,2022-04-02 20:00:00,110
2205,2022-04-02 21:00:00,109
2206,2022-04-02 22:00:00,104
2207,2022-04-02 23:00:00,102
2208,2022-04-03 00:00:00,101
2209,2022-04-03 01:00:00,100
2210,2022-04-03 02:00:00,101
2211,2022-04-03 03:00:00,102
2212,2022-04-03 04:00:00,100
2213,2022-04-03 05:00:00,100
2214,2022-04-03 06:00:00,100
2215,2022-04-03 07:00:00,106
2216,2022-04-03 08:00:00,112
2217,2022-04-03 09:00:00,118
2218,2022-04-03 10:00:00,122
2219,2022-04-03 11:00:00,114
2220,2022-04-03 12:00:00,107
2221,2022-04-03 13:00:00,111
2222,2022-04-03 14:00:00,116
2223,2022-04-03 15:00:00,109
2224,2022-04-03 16:00:00,117
2225,2022-04-03 17:00:00,115
2226,2022-04-03 18:00:00,112
2227,2022-04-03 19:00:00,111
2228,2022-04-03 20:00:00,113
2229,2022-04-03 21:00:00,106
2230,2022-04-03 22:00:00,105
2231,2022-04-03 23:00:00,106
2232,2022-04-04 00:00:00,101
2233,2022-04-04 01:00:00,101
2234,2022-04-04 02:00:00,100
2235,2022-04-04 03:00:00,101
2236,2022-04-04 04:00:00,101
2237,2022-04-04 05:00:00,102
2238,2022-04-04 06:00:00,107
2239,2022-04-04 07:00:00,111
2240,2022-04-04 08:00:00,130
2241,2022-04-04 09:00:00,117
2242,2022-04-04 10:00:00,120
2243,2022-04-04 11:00:00,121
2244,2022-04-04 12:00:00,122
2245,2022-04-04 13:00:00,115
2246,2022-04-04 14:00:00,118
2247,2022-04-04 15:00:00,118
2248,2022-04-04 16:00:00,122
2249,2022-04-04 17:00:00,119
2250,2022-04-04 18:00:00,121
2251,2022-04-04 19:00:00,119
2252,2022-04-04 20:00:00,110
2253,2022-04-04 21:00:00,122
2254,2022-04-04 22:00:00,110
2255,2022-04-04 23:00:00,104
2256,2022-04-05 00:00:00,103
2257,2022-04-05 01:00:00,102
2258,2022-04-05 02:00:00,102
2259,2022-04-05 03:00:00,102
2260,2022-04-05 04:00:00,102
2261,2022-04-05 05:00:00,103
2262,2022-04-05 06:00:00,106
2263,2022-04-05 07:00:00,113
2264,2022-04-05 08:00:00,113
2265,2022-04-05 09:00:00,111
2266,2022-04-05 10:00:00,127
2267,2022-04-05 11:00:00,122
2268,2022-04-05 12:00:00,116
2269,2022-04-05 13:00:00,123
2270,2022-04-05 14:00:00,111
2271,2022-04-05 15:00:00,118
2272,2022-04-05 16:00:00,117
2273,2022-04-05 17:00:00,127
2274,2022-04-05 18:00:00,131
2275,2022-04-05 19:00:00,119
2276,2022-04-05 20:00:00,117
2277,2022-04-05 21:00:00,112
2278,2022-04-05 22:00:00,109
2279,2022-04-05 23:00:00,106
2280,2022-04-06 00:00:00,104
2281,2022-04-06 01:00:00,100
2282,2022-04-06 02:00:00,102
2283,2022-04-06 03:00:00,101
2284,2022-04-06 04:00:00,100
2285,2022-04-06 05:00:00,102
2286,2022-04-06 06:00:00,104
2287,2022-04-06 07:00:00,115
2288,2022-04-06 08:00:00,113
2289,2022-04-06 09:00:00,118
2290,2022-04-06 10:00:00,120
2291,2022-04-06 11:00:00,111
2292,2022-04-06 12:00:00,114
2293,2022-04-06 13:00:00,118
2294,2022-04-06 14:00:00,120
2295,2022-04-06 15:00:00,116
2296,2022-04-06 16:00:00,109
2297,2022-04-06 17:00:00,120
2298,2022-04-06 18:00:00,122
2299,2022-04-06 19:00:00,126
2300,2022-04-06 20:00:00,118
2301,2022-04-06 21:00:00,110
2302,2022-04-06 22:00:00,106
2303,2022-04-06 23:00:00,104
2304,2022-04-07 00:00:00,106
2305,2022-04-07 01:00:00,105
2306,2022-04-07 02:00:00,101
2307,2022-04-07 03:00:00,100
2308,2022-04-07 04:00:00,102
2309,2022-04-07 05:00:00,102
2310,2022-04-07 06:00:00,106
2311,2022-04-07 07:00:00,108
2312,2022-04-07 08:00:00,107
2313,2022-04-07 09:00:00,119
2314,2022-04-07 10:00:00,118
2315,2022-04-07 11:00:00,120
2316,2022-04-07 12:00:00,118
2317,2022-04-07 13:00:00,123
2318,2022-04-07 14:00:00,111
2319,2022-04-07 15:00:00,114
2320,2022-04-07 16:00:00,112
2321,2022-04-07 17:00:00,119
2322,2022-04-07 18:00:00,114
2323,2022-04-07 19:00:00,114
2324,2022-04-07 20:00:00,115
2325,2022-04-07 21:00:00,114
2326,2022-04-07 22:00:00,108
2327,2022-04-07 23:00:00,106
2328,2022-04-08 00:00:00,101
2329,2022-04-08 01:00:00,102
2330,2022-04-08 02:00:00,101
2331,2022-04-08 03:00:00,100
2332,2022-04-08 04:00:00,100
2333,2022-04-08 05:00:00,102
2334,2022-04-08 06:00:00,104
2335,2022-04-08 07:00:00,112
2336,2022-04-08 08:00:00,121
2337,2022-04-08 09:00:00,118
2338,2022-04-08 10:00:00,123
2339,2022-04-08 11:00:00,120
2340,2022-04-08 12:00:00,112
2341,2022-04-08 13:00:00,122
2342,2022-04-08 14:00:00,126
2343,2022-04-08 15:00:00,119
2344,2022-04-08 16:00:00,112
2345,2022-04-08 17:00:00,116
2346,2022-04-08 18:00:00,114
2347,2022-04-08 19:00:00,109
2348,2022-04-08 20:00:00,108
2349,2022-04-08 21:00:00,106
2350,2022-04-08 22:00:00,105
2351,2022-04-08 23:00:00,109
2352,2022-04-09 00:00:00,101
2353,2022-04-09 01:00:00,101
2354,2022-04-09 02:00:00,101
2355,2022-04-09 03:00:00,102
2356,2022-04-09 04:00:00,100
2357,2022-04-09 05:00:00,101
2358,2022-04-09 06:00:00,102
2359,2022-04-09 07:00:00,107
2360,2022-04-09 08:00:00,111
2361,2022-04-09 09:00:00,111
2362,2022-04-09 10:00:00,115
2363,2022-04-09 11:00:00,121
2364,2022-04-09 12:00:00,121
2365,2022-04-09 13:00:00,117
2366,2022-04-09 14:00:00,114
2367,2022-04-09 15:00:00,108
2368,2022-04-09 16:00:00,107
2369,2022-04-09 17:00:00,114
2370,2022-04-09 18:00:00,107
2371,2022-04-09 19:00:00,113
2372,2022-04-09 20:00:00,106
2373,2022-04-09 21:00:00,105
2374,2022-04-09 22:00:00,102
2375,2022-04-09 23:00:00,100
2376,2022-04-10 00:00:00,101
2377,2022-04-10 01:00:00,101
2378,2022-04-10 02:00:00,100
2379,2022-04-10 03:00:00,101
2380,2022-04-10 04:00:00,102
2381,2022-04-10 05:00:00,101
2382,2022-04-10 06:00:00,102
2383,2022-04-10 07:00:00,105
2384,2022-04-10 08:00:00,106
2385,2022-04-10 09:00:00,107
2386,2022-04-10 10:00:00,114
2387,2022-04-10 11:00:00,113
2388,2022-04-10 12:00:00,110
2389,2022-04-10 13:00:00,116
2390,2022-04-10 14:00:00,111
2391,2022-04-10 15:00:00,121
2392,2022-04-10 16:00:00,109
2393,2022-04-10 17:00:00,118
2394,2022-04-10 18:00:00,113
2395,2022-04-10 19:00:00,111
2396,2022-04-10 20:00:00,111
2397,2022-04-10 21:00:00,105
2398,2022-04-10 22:00:00,104
2399,2022-04-10 23:00:00,106
2400,2022-04-11 00:00:00,103
2401,2022-04-11 01:00:00,102
2402,2022-04-11 02:00:00,101
2403,2022-04-11 03:00:00,101
2404,2022-04-11 04:00:00,102
2405,2022-04-11 05:00:00,100
2406,2022-04-11 06:00:00,103
2407,2022-04-11 07:00:00,121
2408,2022-04-11 08:00:00,124
2409,2022-04-11 09:00:00,124
2410,2022-04-11 10:00:00,123
2411,2022-04-11 11:00:00,123
2412,2022-04-11 12:00:00,129
2413,2022-04-11 13:00:00,124
2414,2022-04-11 14:00:00,119
2415,2022-04-11 15:00:00,125
2416,2022-04-11 16:00:00,118
2417,2022-04-11 17:00:00,116
2418,2022-04-11 18:00:00,116
2419,2022-04-11 19:00:00,118
2420,2022-04-11 20:00:00,113
2421,2022-04-11 21:00:00,112
2422,2022-04-11 22:00:00,116
2423,2022-04-11 23:00:00,108
2424,2022-04-12 00:00:00,102
2425,2022-04-12 01:00:00,104
2426,2022-04-12 02:00:00,103
2427,2022-04-12 03:00:00,100
2428,2022-04-12 04:00:00,102
2429,2022-04-12 05:00:00,100
2430,2022-04-12 06:00:00,107
2431,2022-04-12 07:00:00,111
2432,2022-04-12 08:00:00,114
2433,2022-04-12 09:00:00,121
2434,2022-04-12 10:00:00,123
2435,2022-04-12 11:00:00,116
2436,2022-04-12 12:00:00,112
2437,2022-04-12 13:00:00,123
2438,2022-04-12 14:00:00,124
2439,2022-04-12 15:00:00,123
2440,2022-04-12 16:00:00,114
2441,2022-04-12 17:00:00,111
2442,2022-04-12 18:00:00,122
2443,2022-04-12 19:00:00,123
2444,2022-04-12 20:00:00,110
2445,2022-04-12 21:00:00,111
2446,2022-04-12 22:00:00,111
2447,2022-04-12 23:00:00,105
2448,2022-04-13 00:00:00,105
2449,2022-04-13 01:00:00,101
2450,2022-04-13 02:00:00,102
2451,2022-04-13 03:00:00,102
2452,2022-04-13 04:00:00,100
2453,2022-04-13 05:00:00,101
2454,2022-04-13 06:00:00,107
2455,2022-04-13 07:00:00,112
2456,2022-04-13 08:00:00,118
2457,2022-04-13 09:00:00,122
2458,2022-04-13 10:00:00,119
2459,2022-04-13 11:00:00,117
2460,2022-04-13 12:00:00,117
2461,2022-04-13 13:00:00,120
2462,2022-04-13 14:00:00,120
2463,2022-04-13 15:00:00,116
2464,2022-04-13 16:00:00,120
2465,2022-04-13 17:00:00,122
2466,2022-04-13 18:00:00,118
2467,2022-04-13 19:00:00,120
2468,2022-04-13 20:00:00,116
2469,2022-04-13 21:00:00,115
2470,2022-04-13 22:00:00,111
2471,2022-04-13 23:00:00,106
2472,2022-04-14 00:00:00,101
2473,2022-04-14 01:00:00,100
2474,2022-04-14 02:00:00,100
2475,2022-04-14 03:00:00,102
2476,2022-04-14 04:00:00,101
2477,2022-04-14 05:00:00,100
2478,2022-04-14 06:00:00,101
2479,2022-04-14 07:00:00,109
2480,2022-04-14 08:00:00,111
2481,2022-04-14 09:00:00,120
2482,2022-04-14 10:00:00,111
2483,2022-04-14 11:00:00,123
2484,2022-04-14 12:00:00,124
2485,2022-04-14 13:00:00,116
2486,2022-04-14 14:00:00,115
2487,2022-04-14 15:00:00,126
2488,2022-04-14 16:00:00,113
2489,2022-04-14 17:00:00,104
2490,2022-04-14 18:00:00,113
2491,2022-04-14 19:00:00,110
2492,2022-04-14 20:00:00,115
2493,2022-04-14 21:00:00,104
2494,2022-04-14 22:00:00,104
2495,2022-04-14 23:00:00,103
2496,2022-04-15 00:00:00,102
2497,2022-04-15 01:00:00,101
2498,2022-04-15 02:00:00,101
2499,2022-04-15 03:00:00,101
2500,2022-04-15 04:00:00,101
2501,2022-04-15 05:00:00,101
2502,2022-04-15 06:00:00,102
2503,2022-04-15 07:00:00,111
2504,2022-04-15 08:00:00,113
2505,2022-04-15 09:00:00,117
2506,2022-04-15 10:00:00,110
2507,2022-04-15 11:00:00,113
2508,2022-04-15 12:00:00,111
2509,2022-04-15 13:00:00,126
2510,2022-04-15 14:00:00,117
2511,2022-04-15 15:00:00,110
2512,2022-04-15 16:00:00,116
2513,2022-04-15 17:00:00,113
2514,2022-04-15 18:00:00,107
2515,2022-04-15 19:00:00,108
2516,2022-04-15 20:00:00,104
2517,2022-04-15 21:00:00,104
2518,2022-04-15 22:00:00,105
2519,2022-04-15 23:00:00,106
2520,2022-04-16 00:00:00,102
2521,2022-04-16 01:00:00,100
2522,2022-04-16 02:00:00,100
2523,2022-04-16 03:00:00,100
2524,2022-04-16 04:00:00,100
2525,2022-04-16 05:00:00,100
2526,2022-04-16 06:00:00,103
2527,2022-04-16 07:00:00,110
2528,2022-04-16 08:00:00,122
2529,2022-04-16 09:00:00,109
2530,2022-04-16 10:00:00,116
2531,2022-04-16 11:00:00,117
2532,2022-04-16 12:00:00,111
2533,2022-04-16 13:00:00,109
2534,2022-04-16 14:00:00,114
2535,2022-04-16 15:00:00,114
2536,2022-04-16 16:00:00,107
2537,2022-04-16 17:00:00,111
2538,2022-04-16 18:00:00,106
2539,2022-04-16 19:00:00,107
2540,2022-04-16 20:00:00,107
2541,2022-04-16 21:00:00,107
2542,2022-04-16 22:00:00,105
2543,2022-04-16 23:00:00,108
2544,2022-04-17 00:00:00,101
2545,2022-04-17 01:00:00,103
2546,2022-04-17 02:00:00,102
2547,2022-04-17 03:00:00,102
2548,2022-04-17 04:00:00,101
2549,2022-04-17 05:00:00,102
2550,2022-04-17 06:00:00,102
2551,2022-04-17 07:00:00,104
2552,2022-04-17 08:00:00,113
2553,2022-04-17 09:00:00,118
2554,2022-04-17 10:00:00,114
2555,2022-04-17 11:00:00,114
2556,2022-04-17 12:00:00,116
2557,2022-04-17 13:00:00,116
2558,2022-04-17 14:00:00,103
2559,2022-04-17 15:00:00,109
2560,2022-04-17 16:00:00,111
2561,2022-04-17 17:00:00,111
2562,2022-04-17 18:00:00,112
2563,2022-04-17 19:00:00,116
2564,2022-04-17 20:00:00,106
2565,2022-04-17 21:00:00,108
2566,2022-04-17 22:00:00,109
2567,2022-04-17 23:00:00,109
2568,2022-04-18 00:00:00,103
2569,2022-04-18 01:00:00,100
2570,2022-04-18 02:00:00,101
2571,2022-04-18 03:00:00,100
2572,2022-04-18 04:00:00,100
2573,2022-04-18 05:00:00,101
2574,2022-04-18 06:00:00,106
2575,2022-04-18 07:00:00,113
2576,2022-04-18 08:00:00,120
2577,2022-04-18 09:00:00,120
2578,2022-04-18 10:00:00,132
2579,2022-04-18 11:00:00,121
2580,2022-04-18 12:00:00,127
2581,2022-04-18 13:00:00,117
2582,2022-04-18 14:00:00,124
2583,2022-04-18 15:00:00,117
2584,2022-04-18 16:00:00,117
2585,2022-04-18 17:00:00,120
2586,2022-04-18 18:00:00,120
2587,2022-04-18 19:00:00,118
2588,2022-04-18 20:00:00,118
2589,2022-04-18 21:00:00,106
2590,2022-04-18 22:00:00,109
2591,2022-04-18 23:00:00,100
2592,2022-04-19 00:00:00,101
2593,2022-04-19 01:00:00,101
2594,2022-04-19 02:00:00,100
2595,2022-04-19 03:00:00,101
2596,2022-04-19 04:00:00,101
2597,2022-04-19 05:00:00,102
2598,2022-04-19 06:00:00,107
2599,2022-04-19 07:00:00,114
2600,2022-04-19 08:00:00,119
2601,2022-04-19 09:00:00,130
2602,2022-04-19 10:00:00,121
2603,2022-04-19 11:00:00,128
2604,2022-04-19 12:00:00,122
2605,2022-04-19 13:00:00,128
2606,2022-04-19 14:00:00,119
2607,2022-04-19 15:00:00,126
2608,2022-04-19 16:00:00,112
2609,2022-04-19 17:00:00,127
2610,2022-04-19 18:00:00,121
2611,2022-04-19 19:00:00,121
2612,2022-04-19 20:00:00,120
2613,2022-04-19 21:00:00,115
2614,2022-04-19 22:00:00,114
2615,2022-04-19 23:00:00,106
2616,2022-04-20 00:00:00,102
2617,2022-04-20 01:00:00,102
2618,2022-04-20 02:00:00,101
2619,2022-04-20 03:00:00,101
2620,2022-04-20 04:00:00,102
2621,2022-04-20 05:00:00,103
2622,2022-04-20 06:00:00,104
2623,2022-04-20 07:00:00,118
2624,2022-04-20 08:00:00,113
2625,2022-04-20 09:00:00,121
2626,2022-04-20 10:00:00,119
2627,2022-04-20 11:00:00,115
2628,2022-04-20 12:00:00,122
2629,2022-04-20 13:00:00,120
2630,2022-04-20 14:00:00,113
2631,2022-04-20 15:00:00,118
2632,2022-04-20 16:00:00,121
2633,2022-04-20 17:00:00,126
2634,2022-04-20 18:00:00,116
2635,2022-04-20 19:00:00,121
2636,2022-04-20 20:00:00,112
2637,2022-04-20 21:00:00,115
2638,2022-04-20 22:00:00,111
2639,2022-04-20 23:00:00,107
2640,2022-04-21 00:00:00,102
2641,2022-04-21 01:00:00,103
2642,2022-04-21 02:00:00,103
2643,2022-04-21 03:00:00,100
2644,2022-04-21 04:00:00,100
2645,2022-04-21 05:00:00,100
2646,2022-04-21 06:00:00,103
